Poplar ID,Curve Type,Rate,Time,A,gsw,Ci,PARi
1A,Light,50,4563.5,16.51998427,0.658212453,326.0777202,356.314
1A,Light,50,4565.5,16.46689328,0.657602291,326.2729008,355.329
1A,Light,50,4567.5,16.42918565,0.659829175,326.6111413,353.265
1A,Light,50,4569.5,16.30732321,0.659960389,327.0368451,351.227
1A,Light,50,4571.5,16.20145666,0.658364182,327.3031713,349.881
1A,Light,50,4573.5,16.17097878,0.65841568,327.4226501,348.159
1A,Light,50,4575.5,16.10793924,0.657516637,327.5746566,346.481
1A,Light,50,4577.5,16.03732351,0.657217445,327.8463291,345.141
1A,Light,50,4579.5,16.02155129,0.657676922,327.9981163,343.117
1A,Light,50,4581.5,15.98938662,0.657203845,328.1202012,341.086
1A,Light,50,4583.5,15.86061653,0.657884942,328.5761753,339.754
1A,Light,50,4585.5,15.78412097,0.65895822,328.9117201,338.024
1A,Light,50,4587.5,15.7057362,0.660139561,329.2612966,336.665
1A,Light,50,4589.5,15.66199066,0.661300203,329.5034065,335.281
1A,Light,50,4591.5,15.57268001,0.660923904,329.8083766,333.257
1A,Light,50,4593.5,15.4323021,0.659247068,330.1550285,331.259
1A,Light,50,4595.5,15.40072109,0.658763175,330.2869948,329.875
1A,Light,50,4597.5,15.44467801,0.658777844,330.226924,328.132
1A,Light,50,4599.5,15.32273595,0.658083048,330.5938109,326.449
1A,Light,50,4601.5,15.17094207,0.658278827,331.1069208,325.126
1A,Light,50,4603.5,15.11431877,0.658014922,331.3139209,323.405
1A,Light,50,4605.5,15.0601698,0.657684096,331.5280645,321.065
1A,Light,50,4607.5,14.94334804,0.658057756,331.9399759,319.698
1A,Light,50,4609.5,14.91256563,0.657612057,332.0382674,317.991
1A,Light,50,4611.5,14.85256061,0.656828551,332.2767814,316.565
1A,Light,50,4613.5,14.78849945,0.657066173,332.5304401,315.235
1A,Light,50,4615.5,14.69505144,0.656452413,332.8268142,313.203
1A,Light,50,4617.5,14.59169616,0.656060613,333.1741521,311.18
1A,Light,50,4619.5,14.53913464,0.65610627,333.3732213,309.798
1A,Light,50,4621.5,14.545326,0.656279346,333.4250808,308.103
1A,Light,50,4623.5,14.49754976,0.655345441,333.5787645,306.436
1A,Light,50,4625.5,14.32678494,0.654999491,334.1231733,305.059
1A,Light,50,4627.5,14.17107895,0.65615652,334.6713407,303.342
1A,Light,50,4629.5,14.22867767,0.65560572,334.5570223,301.013
1A,Light,50,4631.5,14.25124522,0.654983904,334.5254177,299.671
1A,Light,50,4633.5,14.09428773,0.65568134,335.0923517,297.937
1A,Light,50,4635.5,13.94128782,0.654943101,335.5520526,296.549
1A,Light,50,4637.5,13.87603771,0.654648059,335.7526109,295.233
1A,Light,50,4639.5,13.82303246,0.654966224,335.9827324,293.512
1A,Light,50,4641.5,13.67954977,0.654127606,336.4028671,291.161
1A,Light,50,4643.5,13.62234671,0.654327132,336.6327272,289.804
1A,Light,50,4645.5,13.61791984,0.654383625,336.7158296,288.033
1A,Light,50,4647.5,13.56049453,0.656362667,337.0149779,286.646
1A,Light,50,4649.5,13.53397506,0.657393936,337.2500361,285.315
1A,Light,50,4651.5,13.37718853,0.655848547,337.6936942,283.258
1A,Light,50,4653.5,13.24075393,0.656073458,338.1398132,280.922
1A,Light,50,4655.5,13.24467509,0.656186788,338.2204658,279.929
1A,Light,50,4657.5,13.16796625,0.654990872,338.4336019,277.901
1A,Light,50,4659.5,13.0411104,0.655017886,338.8527149,276.519
1A,Light,50,4661.5,12.95243339,0.65546957,339.212179,275.144
1A,Light,50,4663.5,12.87853177,0.653715777,339.3991858,273.131
1A,Light,50,4665.5,12.80333162,0.652782171,339.6294244,270.802
1A,Light,50,4667.5,12.75920983,0.653470221,339.857519,269.758
1A,Light,50,4669.5,12.67228662,0.653646486,340.1950682,268.064
1A,Light,50,4671.5,12.60168764,0.653279605,340.4569373,266.687
1A,Light,50,4673.5,12.49440878,0.65250957,340.7994644,265.325
1A,Light,50,4675.5,12.40262058,0.652105221,341.1202068,263.302
1A,Light,50,4677.5,12.32150047,0.653107361,341.4669351,261.268
1A,Light,50,4679.5,12.25488518,0.652486619,341.7031733,259.927
1A,Light,50,4681.5,12.22062099,0.650870072,341.7471354,257.917
1A,Light,50,4683.5,12.16064479,0.648827796,341.8725835,256.877
1A,Light,50,4685.5,12.10435638,0.648016326,342.1030636,255.506
1A,Light,50,4687.5,12.0133688,0.648896001,342.4798441,253.433
1A,Light,50,4689.5,11.93333136,0.648818837,342.7757731,251.092
1A,Light,50,4691.5,11.80391893,0.650436024,343.2823724,249.759
1A,Light,50,4693.5,11.73047495,0.651548588,343.6046715,248.052
1A,Light,50,4695.5,11.74130275,0.651232632,343.6374358,246.674
1A,Light,50,4697.5,11.6183256,0.649358225,343.9849583,245.306
1A,Light,50,4699.5,11.48330565,0.648063478,344.4049315,243.289
1A,Light,50,4701.5,11.40811237,0.648648405,344.709661,240.96
1A,Light,50,4703.5,11.31606586,0.649710214,345.10705,239.941
1A,Light,50,4705.5,11.27729773,0.649954065,345.3164432,238.209
1A,Light,50,4707.5,11.16277943,0.650221898,345.7590519,236.531
1A,Light,50,4709.5,11.0182857,0.651467063,346.2940271,235.153
1A,Light,50,4711.5,10.96204628,0.651757762,346.5225661,233.138
1A,Light,50,4713.5,10.96777144,0.652085723,346.6143933,231.081
1A,Light,50,4715.5,10.91898238,0.650980143,346.8048076,229.746
1A,Light,50,4717.5,10.82027251,0.64945817,347.0933026,228.049
1A,Light,50,4719.5,10.71391285,0.649490246,347.4666627,227.013
1A,Light,50,4721.5,10.61019107,0.649532525,347.8725887,225.309
1A,Light,50,4723.5,10.52866894,0.649541554,348.1884037,223.285
1A,Light,50,4725.5,10.43407891,0.649431794,348.5018495,220.952
1A,Light,50,4727.5,10.38460399,0.650020709,348.7140536,219.936
1A,Light,50,4729.5,10.31763264,0.649810806,348.9739956,217.896
1A,Light,50,4731.5,10.17479286,0.649372688,349.4532162,216.534
1A,Light,50,4733.5,10.06648606,0.647055481,349.7662001,215.19
1A,Light,50,4735.5,10.05173635,0.645120933,349.8248887,213.174
1A,Light,50,4737.5,10.08995878,0.645310876,349.7909627,211.13
1A,Light,50,4739.5,10.00061504,0.645599259,350.156164,209.747
1A,Light,50,4741.5,9.825022905,0.646608848,350.7901808,208.003
1A,Light,50,4743.5,9.736690379,0.6478676,351.1570582,206.615
1A,Light,50,4745.5,9.691081787,0.648757864,351.3788246,205.28
1A,Light,50,4747.5,9.615154933,0.647743006,351.6179767,203.238
1A,Light,50,4749.5,9.568917633,0.64732623,351.8006229,201.194
1A,Light,50,4751.5,9.429674162,0.647958044,352.3208206,199.875
1A,Light,50,4753.5,9.276722099,0.648537439,352.8595294,197.855
1A,Light,50,4755.5,9.231130612,0.646865858,353.0004908,196.47
1A,Light,50,4757.5,9.152087915,0.645972793,353.2529551,195.151
1A,Light,50,4759.5,9.067897079,0.646330805,353.589248,193.137
1A,Light,50,4761.5,9.00163592,0.647517468,353.934904,191.102
1A,Light,50,4763.5,8.893298596,0.647915435,354.3386413,189.729
1A,Light,50,4765.5,8.812008509,0.646606425,354.5809848,188.035
1A,Light,50,4767.5,8.729663139,0.646495893,354.8884444,186.649
1A,Light,50,4769.5,8.564233391,0.646977934,355.4569617,185.307
1A,Light,50,4771.5,8.52603793,0.646067165,355.6289805,183.246
1A,Light,50,4773.5,8.516480575,0.646250886,355.752097,180.931
1A,Light,50,4775.5,8.397318563,0.647622532,356.244229,179.88
1A,Light,50,4777.5,8.249108899,0.647996052,356.8044234,177.873
1A,Light,50,4779.5,8.231539151,0.647334923,356.8799584,176.85
1A,Light,50,4781.5,8.180322251,0.647166651,357.0642862,175.473
1A,Light,50,4783.5,8.031643045,0.646954348,357.5801203,173.464
1A,Light,50,4785.5,7.91884236,0.645486005,357.9199357,171.137
1A,Light,50,4787.5,7.826600995,0.645405197,358.231284,169.797
1A,Light,50,4789.5,7.734412181,0.646003297,358.6016129,168.044
1A,Light,50,4791.5,7.675001521,0.645394145,358.8515677,166.665
1A,Light,50,4793.5,7.662041468,0.645762257,359.014815,165.355
1A,Light,50,4795.5,7.604974837,0.646920699,359.2784976,163.291
1A,Light,50,4797.5,7.384010293,0.645979365,359.9511011,160.958
1A,Light,50,4799.5,7.310534759,0.644712911,360.2127792,159.927
1A,Light,50,4801.5,7.298105629,0.644963076,360.3203401,158.233
1A,Light,50,4803.5,7.174649689,0.644812744,360.7272076,156.582
1A,Light,50,4805.5,7.139107325,0.644295227,360.8972797,155.202
1A,Light,50,4807.5,7.035666314,0.643927626,361.2664256,153.191
1A,Light,50,4809.5,6.870339367,0.643604505,361.8307879,151.165
1A,Light,50,4811.5,6.801281508,0.643931009,362.0993855,149.825
1A,Light,50,4813.5,6.756835382,0.643776742,362.2761527,148.093
1A,Light,50,4815.5,6.669630376,0.643180791,362.6102537,146.768
1A,Light,50,4817.5,6.57593782,0.643126851,362.9804957,145.39
1A,Light,50,4819.5,6.395623276,0.64354442,363.6145832,143.33
1A,Light,50,4821.5,6.295804429,0.644291842,364.0129465,140.959
1A,Light,50,4823.5,6.229536366,0.643529059,364.2523051,139.912
1A,Light,50,4825.5,6.163138017,0.643271473,364.5514676,137.932
1A,Light,50,4827.5,6.117164709,0.643218627,364.7843842,136.866
1A,Light,50,4829.5,5.981487067,0.643047535,365.2441555,135.2
1A,Light,50,4831.5,5.948805964,0.643279931,365.4217761,133.489
1A,Light,50,4833.5,5.863040763,0.64298996,365.7318415,130.864
1A,Light,50,4835.5,5.681717263,0.643082387,366.3319228,129.832
1A,Light,50,4837.5,5.60941595,0.642660723,366.593954,128.091
1A,Light,50,4839.5,5.544718071,0.642960083,366.8805235,126.395
1A,Light,50,4841.5,5.433859417,0.642812642,367.2782839,125.351
1A,Light,50,4843.5,5.3507045,0.642372074,367.5926421,123.319
1A,Light,50,4845.5,5.309382939,0.642160541,367.7917899,120.981
1A,Light,50,4847.5,5.234176502,0.64226748,368.1065008,119.956
1A,Light,50,4849.5,5.074283355,0.642826295,368.6723386,117.923
1A,Light,50,4851.5,4.976167,0.641799011,368.995,116.899
1A,Light,50,4853.5,4.864978389,0.640789522,369.3752122,115.228
1A,Light,50,4855.5,4.729204256,0.640959917,369.8413265,113.185
1A,Light,50,4857.5,4.729043279,0.641773591,369.9782035,111.168
1A,Light,50,4859.5,4.659949824,0.641651476,370.2672365,109.834
1A,Light,50,4861.5,4.574094015,0.640985294,370.5689442,108.094
1A,Light,50,4863.5,4.45833178,0.641101611,370.993652,106.415
1A,Light,50,4865.5,4.344467086,0.641118282,371.3735762,105.388
1A,Light,50,4867.5,4.229503034,0.640597562,371.8018396,103.088
1A,Light,50,4869.5,4.156606414,0.639683505,372.0812191,101.003
1A,Light,50,4871.5,4.099316082,0.639600292,372.3223384,99.6904
1A,Light,50,4873.5,4.006441755,0.639942375,372.7006165,97.9955
1A,Light,50,4875.5,3.855860176,0.63943142,373.2205963,96.6229
1A,Light,50,4877.5,3.711184069,0.640126577,373.7428612,95.2617
1A,Light,50,4879.5,3.648796114,0.641063915,374.0543628,93.2558
1A,Light,50,4881.5,3.624345902,0.640917793,374.1853553,91.2686
1A,Light,50,4883.5,3.46201422,0.640191152,374.7164997,89.9101
1A,Light,50,4885.5,3.41346713,0.63936718,374.9135575,87.8649
1A,Light,50,4887.5,3.392620775,0.638724626,375.0368211,86.502
1A,Light,50,4889.5,3.255103863,0.638929246,375.5171812,85.168
1A,Light,50,4891.5,3.161623998,0.639296798,375.8797967,83.1116
1A,Light,50,4893.5,3.041523107,0.639927019,376.3273068,81.1017
1A,Light,50,4895.5,2.935472819,0.639777845,376.7331218,79.7322
1A,Light,50,4897.5,2.894407468,0.639099,376.9145782,78.0472
1A,Light,50,4899.5,2.805725255,0.638442808,377.2329276,76.6684
1A,Light,50,4901.5,2.665070369,0.638488632,377.7280943,75.3001
1A,Light,50,4903.5,2.647673066,0.638560823,377.8562944,73.2904
1A,Light,50,4905.5,2.518162604,0.638594946,378.3111496,70.9673
1A,Light,50,4907.5,2.378756861,0.637611616,378.7843185,70.0101
1A,Light,50,4909.5,2.310984694,0.637517454,379.0775591,68.2685
1A,Light,50,4911.5,2.214314748,0.637324422,379.4385311,66.9244
1A,Light,50,4913.5,2.131106829,0.637345193,379.7517537,65.2053
1A,Light,50,4915.5,2.016503273,0.63727752,380.1936851,63.198
1A,Light,50,4917.5,1.937389331,0.636237178,380.4967117,61.1588
1A,Light,50,4919.5,1.843499669,0.63632246,380.8575133,59.9687
1A,Light,50,4921.5,1.74584146,0.636791754,381.2326193,58.0917
1A,Light,50,4923.5,1.686976774,0.63772138,381.4682315,56.4099
1A,Light,50,4925.5,1.664160087,0.636626512,381.6030427,55.3403
1A,Light,50,4927.5,1.528363603,0.636977483,382.1123914,53.3279
1A,Light,50,4929.5,1.465837757,0.637613616,382.3946511,51.0551
1A,Light,50,4931.5,1.385045654,0.636729385,382.6868908,49.9469
1A,Light,50,4933.5,1.184103427,0.635650151,383.3481247,47.9242
1A,Light,50,4935.5,1.080945895,0.635856656,383.727225,46.5561
1A,Light,50,4937.5,1.088094805,0.636960084,383.7636038,45.2026
1A,Light,50,4939.5,1.04617267,0.636883423,383.9853366,43.1465
1A,Light,50,4941.5,0.917495044,0.6370985,384.4693265,41.0864
1A,Light,50,4943.5,0.762202793,0.636789581,384.9972265,39.7618
1A,Light,50,4945.5,0.714302891,0.636540551,385.2126875,38.0635
1A,Light,50,4947.5,0.624795645,0.636149394,385.5559226,36.9803
1A,Light,50,4949.5,0.531758095,0.636139188,385.9175283,35.2683
1A,Light,50,4951.5,0.464717563,0.636596367,386.1746565,33.2464
1A,Light,50,4953.5,0.404126553,0.636419553,386.4594393,30.8927
1A,Light,50,4955.5,0.25945869,0.635295241,386.9897144,29.8429
1A,Light,50,4957.5,0.164917027,0.635136072,387.3414569,28.0754
1A,Light,50,4959.5,0.053291592,0.635681985,387.7403403,26.4533
1A,Light,50,4961.5,-0.058288656,0.635291907,388.1162914,25.5323
1A,Light,50,4963.5,-0.0553787,0.63552786,388.205639,23.4089
1A,Light,50,4965.5,-0.115031059,0.633603055,388.4901469,21.2883
1A,Light,50,4967.5,-0.238275024,0.630571115,388.888583,19.782
1A,Light,50,4969.5,-0.357196448,0.630624194,389.3060081,18.2185
1A,Light,50,4971.5,-0.482561762,0.632100618,389.7802782,16.7
1A,Light,50,4973.5,-0.510284232,0.632600536,389.9603649,15.1639
1A,Light,50,4975.5,-0.652598707,0.632785191,390.4774526,13.3485
1A,Light,50,4977.5,-0.810683319,0.632802083,391.0301584,11.2526
1A,Light,50,4979.5,-0.867669563,0.633427124,391.3077538,10.0363
1A,Light,50,4981.5,-0.950275318,0.633601513,391.6589812,8.20847
1A,Light,50,4983.5,-0.986666063,0.633286936,391.8381534,6.71611
1A,Light,50,4985.5,-1.068468354,0.633167054,392.1626809,5.51711
1A,Light,50,4987.5,-1.136561222,0.633073634,392.4479259,3.40828
1A,Light,50,4989.5,-1.233371182,0.633490441,392.7951831,0
1A,Light,50,4991.5,-1.3453961,0.634398336,393.1796142,0
1A,Light,50,4993.5,-1.387127458,0.634038592,393.3514134,2.80917
1A,Light,50,4995.5,-1.45596727,0.63291393,393.5981375,3.71404
1A,Light,50,4997.5,-1.446648572,0.632215362,393.6200595,4.59872
1A,Light,50,4999.5,-1.538318978,0.632335082,393.9557906,6.69096
1A,Light,50,5001.5,-1.631522577,0.632442316,394.2640665,8.80191
1A,Light,50,5003.5,-1.645144197,0.632501275,394.3366634,10.0169
1A,Light,50,5005.5,-1.712597702,0.633034528,394.5371806,11.8268
1A,Light,50,5007.5,-1.739614862,0.633071919,394.5972927,13.3332
1A,Light,50,5009.5,-1.710100589,0.633108146,394.5244966,14.5584
1A,Light,50,5011.5,-1.708836463,0.632083707,394.5607223,16.6972
1A,Light,50,5013.5,-1.679481252,0.630861206,394.4882169,18.8135
1A,Light,50,5015.5,-1.694161037,0.630934165,394.527663,20.036
1A,Light,50,5017.5,-1.605024102,0.631071647,394.259601,21.8758
1A,Light,50,5019.5,-1.644269281,0.631953828,394.3351128,23.0971
1A,Light,50,5021.5,-1.686615238,0.632200896,394.3953482,24.6349
1A,Light,50,5023.5,-1.606520544,0.631536017,394.1283123,26.7544
1A,Light,50,5025.5,-1.591085172,0.631131929,394.0690582,28.7566
1A,Light,50,5027.5,-1.573647825,0.63019627,393.9756642,30.1574
1A,Light,50,5029.5,-1.501666014,0.629285322,393.7231653,31.8535
1A,Light,50,5031.5,-1.446364799,0.629888931,393.5110904,33.5856
1A,Light,50,5033.5,-1.383647356,0.631165179,393.3032894,34.6239
1A,Light,50,5035.5,-1.305963717,0.631628186,393.0029968,36.9523
1A,Light,50,5037.5,-1.275658314,0.631910741,392.8621739,39.0139
1A,Light,50,5039.5,-1.213659998,0.631369406,392.6091704,40.0611
1A,Light,50,5041.5,-1.100236627,0.630068064,392.1815769,42.0912
1A,Light,50,5043.5,-0.926124181,0.628649754,391.5848864,43.4893
1A,Light,50,5045.5,-0.914029018,0.629617425,391.500991,44.8469
1A,Light,50,5047.5,-0.926419973,0.631985547,391.5004767,46.8756
1A,Light,50,5049.5,-0.808345383,0.631334051,391.0488886,48.2391
1A,Light,50,5051.5,-0.729663485,0.63075932,390.7151888,49.9625
1A,Light,50,5053.5,-0.601901844,0.631156779,390.2770092,51.9713
1A,Light,50,5055.5,-0.446443047,0.630906565,389.7597921,53.6416
1A,Light,50,5057.5,-0.350760111,0.630969949,389.3918023,54.6725
1A,Light,50,5059.5,-0.377098825,0.631269207,389.3306218,56.6812
1A,Light,50,5061.5,-0.341524039,0.631113558,389.1379326,59.0853
1A,Light,50,5063.5,-0.203715545,0.631313318,388.6592685,60.078
1A,Light,50,5065.5,-0.044503376,0.631860048,388.1353597,61.8121
1A,Light,50,5067.5,-0.048722414,0.631434251,388.08528,63.5268
1A,Light,50,5069.5,0.063739613,0.63085715,387.6837159,64.851
1A,Light,50,5071.5,0.236030632,0.630457865,387.0583508,66.8511
1A,Light,50,5073.5,0.388508193,0.630960044,386.5036224,68.9015
1A,Light,50,5075.5,0.421695533,0.631897919,386.3315073,70.234
1A,Light,50,5077.5,0.4814057,0.631077141,386.0402387,71.9105
1A,Light,50,5079.5,0.602790553,0.630825987,385.5587651,73.3193
1A,Light,50,5081.5,0.699940887,0.630999859,385.1754394,74.6362
1A,Light,50,5083.5,0.928246918,0.632113926,384.4227981,76.7032
1A,Light,50,5085.5,1.005329104,0.633718948,384.1081732,78.9832
1A,Light,50,5087.5,0.99084895,0.633773327,384.0370997,80.0374
1A,Light,50,5089.5,1.179778082,0.633122693,383.3922993,82.0634
1A,Light,50,5091.5,1.35693829,0.632648205,382.7678155,83.4374
1A,Light,50,5093.5,1.45076122,0.631086213,382.3723608,84.772
1A,Light,50,5095.5,1.541278069,0.630960546,381.9842108,86.8411
1A,Light,50,5097.5,1.698889789,0.6310891,381.4048054,89.1621
1A,Light,50,5099.5,1.841206781,0.630374328,380.8749714,90.1966
1A,Light,50,5101.5,1.968986411,0.630018487,380.389865,91.925
1A,Light,50,5103.5,2.028710006,0.629174659,380.0869723,93.5939
1A,Light,50,5105.5,2.116939426,0.628808301,379.7243452,94.9167
1A,Light,50,5107.5,2.234387328,0.628843629,379.2633375,96.6213
1A,Light,50,5109.5,2.343524901,0.628501755,378.8513073,98.9594
1A,Light,50,5111.5,2.394422422,0.62809029,378.6137935,99.9979
1A,Light,50,5113.5,2.540342493,0.626997099,378.0684123,102.007
1A,Light,50,5115.5,2.676083034,0.625708529,377.5666492,103.373
1A,Light,50,5117.5,2.742847789,0.626004747,377.2757472,104.752
1A,Light,50,5119.5,2.939161545,0.625965938,376.6068677,106.759
1A,Light,50,5121.5,3.003706939,0.625999133,376.3160576,109.097
1A,Light,50,5123.5,2.948900324,0.62604816,376.3753563,110.147
1A,Light,50,5125.5,3.029512415,0.62516116,376.0530358,111.845
1A,Light,50,5127.5,3.274798372,0.624274946,375.2260827,113.524
1A,Light,50,5129.5,3.424803325,0.623336112,374.6706005,114.834
1A,Light,50,5131.5,3.414995779,0.622861081,374.6204838,116.848
1A,Light,50,5133.5,3.54129671,0.623757533,374.1554981,119.225
1A,Light,50,5135.5,3.663158063,0.623228075,373.7005432,120.258
1A,Light,50,5137.5,3.744117164,0.621451859,373.381502,121.936
1A,Light,50,5139.5,3.914261087,0.621157482,372.7559867,123.312
1A,Light,50,5141.5,3.958356038,0.620633229,372.5345555,124.699
1A,Light,50,5143.5,4.046081179,0.620027916,372.1676885,126.74
1A,Light,50,5145.5,4.151430472,0.619188268,371.7228536,129.093
1A,Light,50,5147.5,4.268942839,0.617705594,371.2399592,130.14
1A,Light,50,5149.5,4.387790287,0.616310555,370.7775971,132.17
1A,Light,50,5151.5,4.4508752,0.616622193,370.5325037,133.528
1A,Light,50,5153.5,4.5309261,0.616831923,370.2163789,134.56
1A,Light,50,5155.5,4.658091586,0.615066386,369.7159163,136.579
1A,Light,50,5157.5,4.83603825,0.612926087,369.0443307,138.896
1A,Light,50,5159.5,4.812843478,0.61259335,369.0126031,140.247
1A,Light,50,5161.5,4.859983526,0.612226352,368.7422271,141.965
1A,Light,50,5163.5,5.143264306,0.612949347,367.8027569,143.627
1A,Light,50,5165.5,5.234665608,0.613627551,367.4578787,144.709
1A,Light,50,5167.5,5.227709828,0.612965151,367.4170938,146.729
1A,Light,50,5169.5,5.319780671,0.612404643,367.0654521,148.763
1A,Light,50,5171.5,5.440146396,0.612389616,366.6196067,150.145
1A,Light,50,5173.5,5.510588101,0.611854873,366.3010618,151.826
1A,Light,50,5175.5,5.588643741,0.611347359,365.9854628,153.539
1A,Light,50,5177.5,5.668390101,0.608469912,365.5770973,154.864
1A,Light,50,5179.5,5.772801243,0.605490292,365.0780848,156.877
1A,Light,50,5181.5,5.930388258,0.605953326,364.5327567,158.902
1A,Light,50,5183.5,6.041327657,0.606763413,364.1440398,160.239
1A,Light,50,5185.5,6.140526517,0.60658281,363.753756,161.961
1A,Light,50,5187.5,6.235700518,0.606301664,363.357994,163.331
1A,Light,50,5189.5,6.351839618,0.605740221,362.8872917,164.665
1A,Light,50,5191.5,6.517607754,0.60462787,362.2771837,166.71
1A,Light,50,5193.5,6.556285617,0.604915222,362.0931506,169.065
1A,Light,50,5195.5,6.612900355,0.60454253,361.8086648,170.105
1A,Light,50,5197.5,6.679384192,0.602607376,361.4626956,172.092
1A,Light,50,5199.5,6.77314554,0.602035751,361.062045,173.465
